"U.S. Border Patrol Blaine and Spokane Sectors' Apprehensions"|||||||||
"January 1, 2012 - June 30, 2019"|||||||||
"Data includes Deportable Aliens Only"|||||||||
"Data Source: EID (Unofficial) as of 9/30/19"|||||||||
|||||||||
|||||||||
"APPR_DT_TIME"|"SECTOR"|"APP_AGE"|"GENDER"|"COMPLEXION"|"HAIR_COLOR"|"EYE_COLOR"|"CITIZENSHIP"|"STATUS_WHEN_FOUND"|"CRIMINAL_ALIEN"
12/23/2017 3:30:00 PM|"BLW"|29|"Male"|"LBR"|"BRO"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"TRAVEL/SEEKING"|"N"
12/23/2017 3:30:00 PM|"BLW"|45|"Male"|"LBR"|"BRO"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
12/23/2017 3:30:00 PM|"BLW"|58|"Female"|"LBR"|"BRO"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"TRAVEL/SEEKING"|"N"
12/23/2017 3:30:00 PM|"BLW"|27|"Male"|"LBR"|"BRO"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"TRAVEL/SEEKING"|"N"
12/24/2017 2:11:00 PM|"BLW"|45|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
12/24/2017 2:42:00 PM|"BLW"|14|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
12/24/2017 7:25:00 PM|"BLW"|48|"Female"|"LBR"|"BRO"|"BRO"|"CANADA"|"AGRICULTURE"|"N"
12/24/2017 7:25:00 PM|"BLW"|18|"Male"|"LBR"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
12/25/2017 1:00:00 PM|"SPW"|24|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
12/26/2017 8:24:00 PM|"BLW"|29|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
12/30/2017 4:45:00 PM|"BLW"|54|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
12/31/2017 8:45:00 PM|"BLW"|38|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"
12/31/2017 8:45:00 PM|"BLW"|2|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
12/31/2017 8:45:00 PM|"BLW"|10|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
12/31/2017 9:15:00 PM|"BLW"|40|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"
1/1/2018 4:00:00 PM|"BLW"|25|"Male"|"LBR"|"BLK"|"BRO"|"EL SALVADOR"||"N"
1/3/2018 1:05:00 PM|"SPW"|39|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"SEEKING EMPLOYMENT"|"N"
1/3/2018 1:05:00 PM|"SPW"|22|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"SEEKING EMPLOYMENT"|"N"
1/3/2018 5:45:00 PM|"BLW"|32|"Female"|"MED"|"BLK"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"
1/3/2018 5:45:00 PM|"BLW"|12|"Male"|"MED"|"BLK"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"
1/4/2018 8:00:00 PM|"SPW"|38|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
1/5/2018 8:00:00 AM|"SPW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
1/6/2018 5:35:00 PM|"SPW"|22|"Male"|"MED"|"BLK"|"BLK"|"MEXICO"|"IN TRAVEL"|"N"
1/6/2018 5:35:00 PM|"SPW"|39|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
1/10/2018 11:00:00 AM|"SPW"|32|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
1/10/2018 4:47:00 PM|"BLW"|25|"Male"|"MED"|"BRO"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"
1/10/2018 4:47:00 PM|"BLW"|34|"Male"|"MED"|"BRO"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"
1/11/2018 12:30:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"Y"
1/11/2018 1:25:00 PM|"SPW"|45|"Male"|"MED"|"BRO"|"GRN"|"CANADA"|"IN INSTITUTION"|"N"
1/13/2018 6:40:00 AM|"BLW"|44|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"SEEKING EMPLOYMENT"|"N"
1/14/2018 12:45:00 AM|"BLW"|43|"Male"|"BLK"|"BLK"|"BRO"|"CANADA"|"IN TRAVEL"|"N"
1/14/2018 12:45:00 AM|"BLW"|55|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
1/14/2018 12:45:00 AM|"BLW"|2|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
1/15/2018 5:30:00 PM|"SPW"|36|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
1/15/2018 5:30:00 PM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
1/15/2018 5:30:00 PM|"SPW"|22|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
1/15/2018 5:30:00 PM|"SPW"|22|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
1/16/2018 9:30:00 AM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
1/16/2018 12:00:00 PM|"SPW"|20|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
1/18/2018 10:25:00 AM|"SPW"|37|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
1/23/2018 8:44:00 AM|"BLW"|27|"Female"|"FAR"|"BLD"|"BLU"|"CANADA"|"IN TRAVEL"|"N"
1/24/2018 11:30:00 AM|"SPW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
1/25/2018 12:25:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
1/26/2018 11:45:00 PM|"BLW"|58|"Male"|"FAR"|"GRY"|"BLU"|"CANADA"|"TRAVEL/SEEKING"|"Y"
1/28/2018 1:26:00 AM|"BLW"|21|"Male"|"MED"|"BLK"|"BRO"|"BRAZIL"|"TRAVEL/SEEKING"|"N"
1/28/2018 8:43:00 PM|"BLW"|22|"Male"|"MED"|"BLK"|"BRO"|"COLOMBIA"|"IN TRAVEL"|"N"
1/29/2018 10:45:00 AM|"SPW"|29|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
1/29/2018 2:45:00 PM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
1/29/2018 6:20:00 PM|"BLW"|38|"Male"|"MBR"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
1/30/2018 10:05:00 AM|"SPW"|62|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
1/30/2018 10:45:00 AM|"SPW"|37|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
1/30/2018 6:32:00 PM|"BLW"|27|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
2/1/2018 6:56:00 PM|"BLW"|37|"Male"|"MED"|"BRO"|"GRN"|"ROMANIA"|"TRAVEL/SEEKING"|"N"
2/1/2018 6:56:00 PM|"BLW"|22|"Male"|"MED"|"BLK"|"BRO"|"IRELAND"|"TRAVEL/SEEKING"|"N"
2/1/2018 7:31:00 PM|"BLW"|17|"Female"|"MED"|"BLK"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"
2/1/2018 7:31:00 PM|"BLW"|0|"Male"|"MED"|"BLK"|"BRO"|"IRELAND"|"TRAVEL/SEEKING"|"N"
2/2/2018 5:00:00 PM|"SPW"|39|"Male"|"MED"|"BRO"|"BLK"|"HONDURAS"|"TRAVEL/SEEKING"|"N"
2/3/2018 1:15:00 AM|"SPW"|26|"Male"|"BLK"|"BLK"|"BRO"|"LIBERIA"|"SEEKING EMPLOYMENT"|"N"
2/5/2018 2:30:00 PM|"SPW"|35|"Male"|"MED"|"BLK"|"BRO"|"INDONESIA"|"IN INSTITUTION"|"N"
2/7/2018 8:23:00 AM|"BLW"|45|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"TRAVEL/SEEKING"|"N"
2/11/2018 5:30:00 PM|"BLW"|43|"Male"|"DBR"|"BLK"|"BLK"|"MEXICO"||"N"
2/12/2018 8:47:00 AM|"SPW"|22|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
2/12/2018 9:00:00 AM|"SPW"|24|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
2/12/2018 9:30:00 AM|"SPW"|25|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
2/12/2018 12:30:00 PM|"SPW"|52|"Male"|"MED"|"BLK"|"BRO"|"LAOS"|"TRAVEL/SEEKING"|"N"
2/12/2018 12:30:00 PM|"SPW"|44|"Male"|"MED"|"BLK"|"BRO"|"LAOS"|"TRAVEL/SEEKING"|"N"
2/13/2018 1:45:00 PM|"SPW"|27|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
2/15/2018 12:00:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"
2/20/2018 10:30:00 AM|"SPW"|36|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
2/20/2018 11:00:00 AM|"SPW"|24|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
2/20/2018 11:45:00 AM|"SPW"|29|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
2/21/2018 1:42:00 PM|"BLW"|21|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
2/21/2018 2:40:00 PM|"BLW"|34|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
2/22/2018 10:30:00 AM|"SPW"|43|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
2/22/2018 10:30:00 AM|"SPW"|31|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
2/22/2018 10:30:00 AM|"SPW"|29|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
2/25/2018 5:15:00 PM|"SPW"|36|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
2/27/2018 7:45:00 AM|"BLW"|46|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
2/27/2018 10:15:00 AM|"SPW"|23|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN INSTITUTION"|"N"
2/28/2018 9:12:00 AM|"SPW"|20|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
2/28/2018 8:46:00 PM|"BLW"|31|"Male"|"MED"|"BLK"|"BRO"|"IRAQ"|"TRAVEL/SEEKING"|"N"
3/1/2018 5:10:00 AM|"BLW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/1/2018 10:30:00 AM|"SPW"|19|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/1/2018 10:30:00 AM|"SPW"|36|"Male"|"MED"|"BLK"|"BRO"|"EL SALVADOR"|"IN TRAVEL"|"N"
3/1/2018 4:10:00 PM|"SPW"|32|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN INSTITUTION"|"Y"
3/2/2018 6:11:00 AM|"BLW"|34|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/2/2018 6:11:00 AM|"BLW"|11|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/2/2018 6:11:00 AM|"BLW"|7|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/2/2018 6:11:00 AM|"BLW"|7|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/2/2018 9:29:00 AM|"SPW"|34|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
3/4/2018 8:00:00 AM|"BLW"|47|"Male"|"BLK"|"BLK"|"BRO"|"SENEGAL"|"SERVICES"|"N"
3/5/2018 5:15:00 PM|"SPW"|33|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
3/5/2018 9:01:00 PM|"BLW"|26|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/5/2018 10:26:00 PM|"BLW"|34|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/5/2018 10:26:00 PM|"BLW"|27|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/5/2018 10:26:00 PM|"BLW"|24|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/6/2018 9:00:00 AM|"SPW"|27|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
3/6/2018 12:30:00 PM|"SPW"|46|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
3/7/2018 8:28:00 PM|"BLW"|45|"Female"|"MED"|"BRO"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
3/7/2018 10:15:00 PM|"BLW"|27|"Female"|"OLV"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/7/2018 10:15:00 PM|"BLW"|26|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/8/2018 3:45:00 PM|"SPW"|50|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
3/9/2018 12:01:00 PM|"BLW"|29|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"
3/9/2018 5:55:00 PM|"BLW"|35|"Male"|"MED"|"BLD"|"BLU"|"CANADA"|"TRAVEL/SEEKING"|"N"
3/11/2018 9:25:00 AM|"BLW"|17|"Male"|"FAR"|"BLN"|"GRN"|"CANADA"|"TRAVEL/SEEKING"|"N"
3/12/2018 2:15:00 AM|"BLW"|35|"Male"|"MED"|"BLK"|"BRO"|"INDIA"||"N"
3/12/2018 2:15:00 AM|"BLW"|26|"Female"|"MED"|"BLK"|"BRO"|"INDIA"||"N"
3/12/2018 2:15:00 AM|"BLW"|28|"Female"|"MED"|"BLK"|"BRO"|"INDIA"||"N"
3/12/2018 2:15:00 AM|"BLW"|33|"Female"|"MED"|"BLK"|"BRO"|"INDIA"||"N"
3/12/2018 5:30:00 PM|"SPW"|31|"Male"|"MED"|"BLK"|"BRO"|"PAKISTAN"|"IN TRAVEL"|"N"
3/13/2018 10:09:00 AM|"SPW"|32|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
3/13/2018 10:30:00 AM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/13/2018 10:50:00 AM|"SPW"|29|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"Y"
3/13/2018 11:00:00 AM|"SPW"|41|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
3/13/2018 11:09:00 AM|"SPW"|48|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
3/13/2018 11:30:00 AM|"SPW"|25|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
3/13/2018 2:30:00 PM|"SPW"|54|"Male"|"MED"|"BLK"|"BRO"|"BULGARIA"|"TRAVEL/SEEKING"|"N"
3/13/2018 3:00:00 PM|"SPW"|36|"Male"|"MED"|"BLK"|"BRO"|"BULGARIA"|"TRAVEL/SEEKING"|"N"
3/14/2018 11:00:00 PM|"BLW"|53|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"
3/14/2018 11:10:00 PM|"BLW"|19|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/15/2018 1:30:00 AM|"BLW"|22|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/15/2018 1:30:00 AM|"BLW"|22|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/15/2018 10:00:00 AM|"SPW"|23|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
3/15/2018 7:21:00 PM|"SPW"|41|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"TRAVEL/SEEKING"|"N"
3/15/2018 7:50:00 PM|"BLW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/16/2018 9:09:00 PM|"BLW"|47|"Male"|"MED"|"BLK"|"BRO"|"EL SALVADOR"|"SEEKING EMPLOYMENT"|"Y"
3/16/2018 9:09:00 PM|"BLW"|67|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"IN TRAVEL"|"N"
3/16/2018 9:09:00 PM|"BLW"|65|"Female"|"MED"|"BLK"|"BRO"|"CANADA"|"IN TRAVEL"|"N"
3/17/2018 1:15:00 AM|"SPW"|37|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"Y"
3/17/2018 1:15:00 AM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/17/2018 1:15:00 AM|"SPW"|47|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/17/2018 1:15:00 AM|"SPW"|43|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"TRAVEL/SEEKING"|"N"
3/18/2018 8:10:00 AM|"BLW"|45|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/18/2018 8:10:00 AM|"BLW"|36|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/18/2018 8:10:00 AM|"BLW"|11|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/18/2018 8:10:00 AM|"BLW"|9|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/19/2018 11:30:00 AM|"SPW"|40|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
3/20/2018 10:30:00 AM|"SPW"|49|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/20/2018 10:30:00 AM|"SPW"|31|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/20/2018 10:57:00 AM|"SPW"|34|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/20/2018 1:34:00 PM|"BLW"|41|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/20/2018 1:40:00 PM|"BLW"|37|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/20/2018 1:40:00 PM|"BLW"|13|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/20/2018 2:26:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/22/2018 10:39:00 AM|"SPW"|25|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/22/2018 3:10:00 PM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"TRAVEL/SEEKING"|"N"
3/24/2018 2:00:00 PM|"BLW"|48|"Male"|"MED"|"BLK"|"BRO"|"THAILAND"|"IN TRAVEL"|"N"
3/24/2018 2:00:00 PM|"BLW"|49|"Male"|"MED"|"BLK"|"BRO"|"THAILAND"||"N"
3/24/2018 2:00:00 PM|"BLW"|16|"Male"|"MED"|"BLK"|"BRO"|"THAILAND"||"N"
3/24/2018 7:10:00 PM|"BLW"|38|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/24/2018 7:10:00 PM|"BLW"|9|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/24/2018 7:10:00 PM|"BLW"|2|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/25/2018 9:14:00 PM|"BLW"|23|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"
3/26/2018 6:30:00 AM|"SPW"|24|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
3/26/2018 4:30:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"JAMAICA"|"TRAVEL/SEEKING"|"N"
3/27/2018 8:00:00 AM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/27/2018 11:41:00 AM|"SPW"|21|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"
3/27/2018 12:26:00 PM|"SPW"|27|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
3/28/2018 12:21:00 AM|"BLW"|30|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/28/2018 12:21:00 AM|"BLW"|27|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/28/2018 12:21:00 AM|"BLW"|28|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/28/2018 12:21:00 AM|"BLW"|38|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/28/2018 7:12:00 PM|"BLW"|18|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"
3/30/2018 12:05:00 AM|"BLW"|35|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/30/2018 12:05:00 AM|"BLW"|28|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/30/2018 12:05:00 AM|"BLW"|19|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/30/2018 12:05:00 AM|"BLW"|39|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/30/2018 12:05:00 AM|"BLW"|42|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
3/30/2018 8:34:00 AM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"SAUDI ARABIA"|"IN INSTITUTION"|"N"
3/31/2018 8:45:00 PM|"BLW"|47|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
3/31/2018 8:45:00 PM|"BLW"|24|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
4/2/2018 7:07:00 AM|"SPW"|38|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
4/2/2018 11:04:00 AM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
4/2/2018 12:01:00 PM|"SPW"|47|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
4/3/2018 10:54:00 PM|"BLW"|27|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
4/3/2018 10:54:00 PM|"BLW"|38|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
4/3/2018 11:39:00 PM|"BLW"|42|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
4/3/2018 11:58:00 PM|"BLW"|29|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
4/3/2018 11:58:00 PM|"BLW"|29|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
4/3/2018 11:58:00 PM|"BLW"|38|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
4/4/2018 12:47:00 PM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"
4/7/2018 9:44:00 AM|"SPW"|24|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"SERVICES"|"N"
4/7/2018 9:44:00 AM|"SPW"|34|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"SERVICES"|"N"
4/8/2018 2:20:00 AM|"BLW"|33|"Male"|"MED"|"BRO"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"
4/8/2018 8:44:00 PM|"BLW"|31|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"
4/10/2018 10:50:00 AM|"SPW"|32|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"
4/10/2018 12:34:00 PM|"SPW"|22|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
4/10/2018 7:17:00 PM|"SPW"|15|"Female"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"
4/10/2018 7:17:00 PM|"SPW"|52|"Male"|"MED"|"BLK"|"BRO"|"EL SALVADOR"|"TRAVEL/SEEKING"|"N"
4/10/2018 7:17:00 PM|"SPW"|22|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"
4/11/2018 10:30:00 AM|"SPW"|53|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"
4/13/2018 9:54:00 PM|"BLW"|23|"Male"|"DBR"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"
