"U.S. Border Patrol Blaine and Spokane Sectors' Processed Subjects in I-44 Events"||||||||||
"January 1, 2012 - June 30, 2019"||||||||||
"Data includes Deportable and Non-Deportable Processed Subjects"||||||||||
"Data Source: EID (Unofficial) as of 9/30/19"||||||||||
||||||||||
||||||||||
"APPR_DT_TIME"|"SECTOR"|"APP_AGE"|"GENDER"|"COMPLEXION"|"HAIR_COLOR"|"EYE_COLOR"|"CITIZENSHIP"|"STATUS_WHEN_FOUND"|"CRIMINAL_ALIEN"|"DEPORTABLE"
5/2/2017 11:17:00 PM|"BLW"|42|"Male"||"BLK"|"BRO"|"INDIA"||"N"|"N"
5/3/2017 1:25:00 PM|"SPW"|26|"Female"||"BRO"||"UNITED STATES"||"N"|"N"
5/4/2017 8:00:00 AM|"SPW"|27|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
5/4/2017 8:00:00 AM|"SPW"|27|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
5/4/2017 5:00:00 PM|"BLW"|64|"Male"||"GRY"|"BRO"|"UNITED STATES"|"IN TRAVEL"|"N"|"N"
5/6/2017 6:29:00 PM|"BLW"|26|"Male"|"MED"|"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"TRAVEL/SEEKING"|"N"|"Y"
5/6/2017 7:14:00 PM|"BLW"|40|"Male"|"MED"|"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"IN TRAVEL"|"N"|"Y"
5/9/2017 11:47:00 AM|"SPW"|37|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
5/9/2017 1:00:00 PM|"SPW"|35|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
5/9/2017 6:05:00 PM|"BLW"|33|"Male"||"BLK"|"BRO"|"IRAQ"||"N"|"N"
5/9/2017 6:05:00 PM|"BLW"|32|"Female"||"BLK"|"BRO"|"IRAQ"||"N"|"N"
5/11/2017 7:25:00 PM|"SPW"|32|"Male"||"BRO"|"XXX"|"UNITED STATES"||"N"|"N"
5/12/2017 3:50:00 PM|"SPW"|21|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
5/12/2017 3:50:00 PM|"SPW"|23|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
5/18/2017 8:38:00 PM|"BLW"|43|"Male"||"BLK"|"BRO"|"CANADA"||"N"|"N"
5/19/2017 11:31:00 AM|"SPW"|37|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
5/22/2017 5:34:00 AM|"BLW"|41|"Female"||||"UNITED STATES"||"N"|"N"
5/24/2017 9:00:00 PM|"BLW"||"Male"||||"UNITED STATES"||"N"|"N"
5/28/2017 5:25:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
6/4/2017 2:22:00 AM|"SPW"|29|"Male"||||"UNITED STATES"||"N"|"N"
6/5/2017 7:40:00 AM|"SPW"|28|"Male"|"DRK"|"BRO"|"BRO"|"MEXICO"|"SERVICES"|"N"|"Y"
6/5/2017 9:30:00 AM|"SPW"|39|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"SEEKING EMPLOYMENT"|"Y"|"Y"
6/7/2017 11:20:00 AM|"BLW"|26|"Male"|"MED"|"BLK"|"BRO"|"FRANCE"|"IN TRAVEL"|"N"|"Y"
6/7/2017 11:20:00 AM|"BLW"|29|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
6/8/2017 11:43:00 AM|"SPW"|27|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"SEEKING EMPLOYMENT"|"N"|"Y"
6/9/2017 1:38:00 PM|"SPW"|29|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
6/9/2017 11:12:00 PM|"BLW"|22|"Male"|"MED"|"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"IN TRAVEL"|"N"|"Y"
6/9/2017 11:12:00 PM|"BLW"|46|"Male"|"MED"|"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"TRAVEL/SEEKING"|"N"|"Y"
6/9/2017 11:12:00 PM|"BLW"|41|"Male"|"MED"|"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"TRAVEL/SEEKING"|"N"|"Y"
6/9/2017 11:12:00 PM|"BLW"|50|"Male"|"MED"|"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"|"TRAVEL/SEEKING"|"N"|"Y"
6/9/2017 11:12:00 PM|"BLW"|40|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
6/11/2017 3:45:00 PM|"BLW"|30|"Male"|"MED"|"BLK"|"BRO"|"EL SALVADOR"||"N"|"Y"
6/13/2017 4:19:00 AM|"BLW"|47|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
6/13/2017 4:19:00 AM|"BLW"|59|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
6/13/2017 4:19:00 AM|"BLW"|57|"Male"|"FAR"|"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
6/16/2017 1:10:00 AM|"BLW"|20|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
6/16/2017 12:52:00 PM|"SPW"|22|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/16/2017 3:53:00 PM|"SPW"|55|"Male"||"BLN"|"BLU"|"CANADA"||"N"|"N"
6/16/2017 6:13:00 PM|"SPW"|29|"Male"||"BRO"||"UNITED STATES"||"N"|"N"
6/16/2017 6:13:00 PM|"SPW"|27|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/20/2017 3:45:00 PM|"BLW"|25|"Male"||"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"||"N"|"N"
6/20/2017 3:45:00 PM|"BLW"|25|"Male"||"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"||"N"|"N"
6/20/2017 3:45:00 PM|"BLW"|22|"Male"||"BLK"|"BRO"|"CHINA, PEOPLES REPUBLIC OF"||"N"|"N"
6/21/2017 2:50:00 PM|"SPW"|46|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/25/2017 3:39:00 AM|"SPW"|35|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/27/2017 9:00:00 PM|"SPW"|27|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
6/28/2017 12:00:00 AM|"SPW"|21|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
6/28/2017 12:00:00 AM|"SPW"|19|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/30/2017 2:00:00 PM|"SPW"|34|"Male"||"BLN"|"BLU"|"CANADA"||"N"|"N"
7/1/2017 12:00:00 PM|"SPW"|53|"Male"||"GRY"|"BRO"|"CANADA"||"N"|"N"
7/6/2017 9:35:00 AM|"SPW"|23|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"N"
7/8/2017 3:20:00 PM|"SPW"|25|"Male"||||"UNITED STATES"|"TRAVEL/SEEKING"|"N"|"N"
7/10/2017 12:35:00 PM|"SPW"|37|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
7/21/2017 5:51:00 PM|"SPW"|17|"Male"||||"UNITED STATES"||"N"|"N"
7/21/2017 5:51:00 PM|"SPW"|18|"Male"||||"UNITED STATES"||"N"|"N"
7/24/2017 2:11:00 PM|"SPW"|35|"Male"||"BLK"|"BRO"|"MEXICO"||"N"|"N"
7/24/2017 2:51:00 PM|"SPW"|40|"Unknown"||||"UNITED STATES"||"N"|"N"
7/28/2017 5:00:00 PM|"SPW"|34|"Unknown"||||"UNITED STATES"||"N"|"N"
7/30/2017 7:01:00 PM|"SPW"|49|"Male"|"LBR"|"BLK"|"BRO"|"LAOS"|"IN TRAVEL"|"N"|"N"
8/2/2017 10:25:00 AM|"BLW"|48|"Male"|"MED"|"BLK"|"GRN"|"RUSSIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/4/2017 9:39:00 AM|"BLW"|37|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/5/2017 11:15:00 AM|"BLW"|30|"Female"|"MED"|"BLK"|"BRO"|"EL SALVADOR"|"IN TRAVEL"|"N"|"Y"
8/5/2017 11:15:00 AM|"BLW"|7|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/5/2017 11:15:00 AM|"BLW"|1|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/5/2017 11:15:00 AM|"BLW"|4|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/5/2017 11:40:00 AM|"BLW"|33|"Male"|"MED"|"BLK"|"BRO"|"EL SALVADOR"|"IN TRAVEL"|"N"|"Y"
8/7/2017 8:45:00 PM|"BLW"|47|"Male"||"BRO"||"UNITED STATES"||"N"|"N"
8/8/2017 4:30:00 PM|"SPW"|21|"Unknown"||||"UNITED STATES"||"N"|"N"
8/8/2017 5:22:00 PM|"SPW"||"Unknown"||||"UNITED STATES"||"N"|"N"
8/8/2017 7:30:00 PM|"SPW"|26|"Female"||||"UNITED STATES"||"N"|"N"
8/9/2017 9:37:00 AM|"SPW"|20|"Female"||"BLN"|"GRN"|"UNITED STATES"||"N"|"N"
8/9/2017 11:00:00 AM|"SPW"|22|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
8/9/2017 12:00:00 PM|"SPW"|63|"Male"||"BLD"|"HAZ"|"UNITED STATES"||"N"|"N"
8/9/2017 4:00:00 PM|"SPW"|24|"Male"||||"UNITED STATES"||"N"|"N"
8/9/2017 4:29:00 PM|"SPW"|31|"Male"||||"UNITED STATES"||"N"|"N"
8/9/2017 9:20:00 PM|"SPW"|19|"Male"||||"UNITED STATES"||"N"|"N"
8/9/2017 11:30:00 PM|"SPW"|28|"Female"||||"UNITED STATES"||"N"|"N"
8/10/2017 8:50:00 AM|"SPW"|20|"Male"||"BLN"|"BLU"|"FRANCE"||"N"|"N"
8/10/2017 10:14:00 AM|"SPW"|35|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
8/10/2017 11:22:00 AM|"SPW"|22|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
8/10/2017 12:35:00 PM|"SPW"|31|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/10/2017 8:25:00 PM|"SPW"|25|"Male"||||"UNITED STATES"||"N"|"N"
8/11/2017 12:30:00 PM|"SPW"|23|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
8/11/2017 7:15:00 PM|"SPW"|27|"Male"||||"UNITED STATES"||"N"|"N"
8/11/2017 10:30:00 PM|"SPW"|31|"Female"||"BLK"|"BRO"|"UNKNOWN"||"N"|"N"
8/13/2017 8:30:00 PM|"SPW"|32|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
8/14/2017 7:15:00 PM|"SPW"|24|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/15/2017 6:40:00 AM|"BLW"|18|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/15/2017 8:00:00 AM|"SPW"|35|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
8/15/2017 8:30:00 PM|"BLW"|19|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/15/2017 8:50:00 PM|"BLW"|32|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
8/16/2017 12:30:00 AM|"SPW"|23|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
8/16/2017 12:30:00 AM|"SPW"|27|"Female"||"BLN"|"GRN"|"UNITED STATES"||"N"|"N"
8/16/2017 5:00:00 PM|"SPW"||"Unknown"||||"UNITED STATES"||"N"|"N"
8/16/2017 5:00:00 PM|"SPW"|24|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
8/17/2017 1:15:00 AM|"SPW"||"Unknown"||||"UNITED STATES"||"N"|"N"
8/19/2017 10:17:00 PM|"SPW"|28|"Female"||||"CANADA"||"N"|"N"
8/25/2017 7:00:00 PM|"SPW"|63|"Unknown"||||"UNITED STATES"||"N"|"N"
8/25/2017 7:00:00 PM|"SPW"|65|"Unknown"||||"UNITED STATES"||"N"|"N"
8/26/2017 5:43:00 AM|"SPW"|32|"Female"||"BRO"||"UNITED STATES"||"N"|"N"
8/27/2017 2:05:00 PM|"SPW"|51|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
8/30/2017 12:53:00 PM|"BLW"|51|"Male"|"MED"|"GRY"|"BLU"|"UNITED STATES"||"Y"|"N"
8/30/2017 11:40:00 PM|"SPW"|26|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
9/3/2017 1:38:00 AM|"BLW"|36|"Male"|"MED"|"BLK"|"BRO"|"UNITED STATES"|"TRAVEL/SEEKING"|"N"|"N"
9/3/2017 6:18:00 PM|"BLW"|43|"Male"||"BLK"||"INDIA"||"N"|"N"
9/3/2017 6:18:00 PM|"BLW"|47|"Male"||"BLK"|"BRO"|"INDIA"||"N"|"N"
9/3/2017 6:18:00 PM|"BLW"|30|"Male"||"BLK"|"BRO"|"INDIA"||"N"|"N"
9/3/2017 11:48:00 PM|"SPW"|23|"Female"||"BLN"|"BRO"|"UNITED STATES"||"N"|"N"
9/4/2017 2:30:00 PM|"BLW"|72|"Unknown"||||"UNITED STATES"||"N"|"N"
9/11/2017 1:17:00 AM|"BLW"|27|"Male"||"BLK"||"UNITED STATES"||"N"|"N"
9/12/2017 4:30:00 PM|"SPW"|61|"Female"||||"UNITED STATES"||"N"|"N"
9/12/2017 4:30:00 PM|"SPW"|57|"Female"||||"UNITED STATES"||"N"|"N"
9/13/2017 8:43:00 AM|"SPW"|43|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"LIGHT INDUSTRY"|"N"|"Y"
9/14/2017 12:10:00 PM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
9/14/2017 11:00:00 PM|"SPW"|20|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
9/15/2017 5:00:00 PM|"BLW"|32|"Male"||||"UNITED STATES"||"N"|"N"
9/24/2017 3:32:00 PM|"SPW"|22|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
9/24/2017 3:32:00 PM|"SPW"|42|"Male"||"BLD"|"BLU"|"UNITED STATES"||"N"|"N"
9/25/2017 3:28:00 PM|"SPW"|50|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
9/25/2017 10:35:00 PM|"BLW"|33|"Male"|"LBR"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"|"Y"
9/25/2017 11:59:00 PM|"BLW"|35|"Male"|"LBR"|"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
9/27/2017 8:15:00 AM|"SPW"|41|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
9/27/2017 8:15:00 AM|"SPW"||"Male"||||"UNITED STATES"||"N"|"N"
9/28/2017 5:04:00 PM|"BLW"||"Unknown"||||"UNKNOWN"||"N"|"N"
9/30/2017 6:00:00 PM|"BLW"|36|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
10/1/2017 2:55:00 PM|"SPW"|24|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
10/1/2017 2:55:00 PM|"SPW"|48|"Male"|"LBR"|"BLK"|"BRO"|"MEXICO"|"CONSTRUCTION"|"N"|"Y"
10/1/2017 2:55:00 PM|"SPW"|45|"Female"|"LBR"|"BRO"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
10/1/2017 2:55:00 PM|"SPW"|25|"Female"|"LBR"|"BRO"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
10/1/2017 7:00:00 PM|"SPW"|34|"Male"||"BRO"|"BRO"|"CANADA"||"N"|"N"
10/1/2017 7:00:00 PM|"SPW"|21|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/1/2017 10:55:00 PM|"SPW"|37|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/5/2017 3:10:00 PM|"BLW"|35|"Male"||||"UNITED STATES"||"N"|"N"
10/5/2017 3:10:00 PM|"BLW"|23|"Female"||||"UNITED STATES"||"N"|"N"
10/5/2017 9:47:00 PM|"SPW"|54|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
10/9/2017 12:30:00 PM|"SPW"|33|"Male"|"MED"|"BLK"|"BRO"|"CANADA"||"N"|"N"
10/9/2017 1:42:00 PM|"BLW"|51|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
10/9/2017 9:30:00 PM|"SPW"|35|"Female"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
10/9/2017 9:30:00 PM|"SPW"|24|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/12/2017 6:00:00 PM|"SPW"|49|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
10/13/2017 7:22:00 PM|"BLW"|27|"Male"||"BRO"||"UNITED STATES"||"N"|"N"
10/15/2017 11:15:00 PM|"BLW"|23|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
10/20/2017 2:45:00 PM|"SPW"|28|"Male"||||"UNITED STATES"||"N"|"N"
10/20/2017 2:45:00 PM|"SPW"|28|"Female"||||"UNITED STATES"||"N"|"N"
10/21/2017 10:45:00 PM|"SPW"|44|"Male"|||"BRO"|"UNITED STATES"||"N"|"N"
10/22/2017 3:34:00 AM|"BLW"|61|"Male"||"BLD"|"BRO"|"UNITED STATES"||"N"|"N"
10/25/2017 7:30:00 PM|"BLW"|35|"Male"|"MED"|"BLK"|"BRO"|"BRAZIL"|"TRAVEL/SEEKING"|"N"|"Y"
10/25/2017 7:30:00 PM|"BLW"|30|"Female"|"MED"|"BLK"|"BRO"|"BRAZIL"|"TRAVEL/SEEKING"|"N"|"Y"
10/25/2017 7:53:00 PM|"BLW"|26|"Female"|"MED"|"BLK"|"BRO"|"BRAZIL"|"TRAVEL/SEEKING"|"N"|"Y"
10/26/2017 8:40:00 AM|"BLW"|38|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
10/29/2017 5:15:00 PM|"SPW"|52|"Male"||"BRO"|"BRO"|"CANADA"||"N"|"N"
10/29/2017 5:45:00 PM|"BLW"|26|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
10/31/2017 11:59:00 PM|"BLW"|55|"Male"||"BLK"|"BRO"|"CHILE"||"N"|"N"
11/1/2017 11:29:00 AM|"SPW"|54|"Male"||"GRY"||"UNITED STATES"||"N"|"N"
11/9/2017 1:15:00 AM|"SPW"|33|"Male"||||"UNITED STATES"||"N"|"N"
11/9/2017 1:15:00 AM|"SPW"|30|"Male"|"MBR"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
11/16/2017 7:00:00 PM|"BLW"|49|"Male"|"MED"|"BLK"|"BRO"|"SOUTH KOREA"|"TRAVEL/SEEKING"|"N"|"Y"
11/16/2017 7:00:00 PM|"BLW"|34|"Female"|"LGT"|"BLK"|"BRO"|"SOUTH KOREA"|"TRAVEL/SEEKING"|"N"|"Y"
11/16/2017 7:00:00 PM|"BLW"|55|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
11/16/2017 7:57:00 PM|"BLW"|36|"Female"|"LGT"|"BLK"|"BRO"|"SOUTH KOREA"|"TRAVEL/SEEKING"|"N"|"Y"
11/17/2017 12:00:00 PM|"SPW"|27|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
11/18/2017 7:00:00 PM|"SPW"|32|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
11/19/2017 9:08:00 PM|"SPW"|26|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
11/22/2017 1:42:00 PM|"BLW"|28|"Male"||"BLN"|"XXX"|"UNITED STATES"||"N"|"N"
11/22/2017 1:42:00 PM|"BLW"|44|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
11/22/2017 7:45:00 PM|"SPW"|54|"Male"||"XXX"|"BLU"|"UNITED STATES"||"N"|"N"
11/23/2017 8:00:00 PM|"BLW"|25|"Female"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"|"Y"
11/23/2017 8:00:00 PM|"BLW"|0|"Male"||"BLK"|"BRO"|"UNITED STATES"|"TRAVEL/SEEKING"|"N"|"N"
11/23/2017 8:00:00 PM|"BLW"|4|"Female"|"MED"|"BLK"|"BRO"|"HONDURAS"|"TRAVEL/SEEKING"|"N"|"Y"
11/27/2017 11:45:00 PM|"BLW"|24|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
11/30/2017 8:00:00 AM|"SPW"|19|"Male"||||"UNITED STATES"||"N"|"N"
12/3/2017 5:12:00 PM|"SPW"|39|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/4/2017 8:25:00 PM|"SPW"|35|"Female"||"BRO"||"UNITED STATES"||"N"|"N"
12/4/2017 8:45:00 PM|"SPW"|56|"Unknown"||||"UNITED STATES"||"N"|"N"
12/5/2017 5:27:00 AM|"BLW"|41|"Male"||"BRO"|"BRO"|"CUBA"|"TRAVEL/SEEKING"|"Y"|"Y"
12/5/2017 7:30:00 PM|"SPW"|19|"Male"||||"UNITED STATES"||"N"|"N"
12/5/2017 7:30:00 PM|"SPW"|24|"Female"||||"UNITED STATES"||"N"|"N"
12/11/2017 11:00:00 AM|"SPW"|42|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
12/13/2017 6:00:00 AM|"SPW"|42|"Male"||||"MEXICO"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|34|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|30|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|24|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|30|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|46|"Female"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|52|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|27|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|62|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|31|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|62|"Male"||"WHI"|"BLU"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|42|"Male"||"BRO"|"BRO"|"MEXICO"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|37|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|28|"Male"||"BLK"|"BRO"|"MEXICO"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|36|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|47|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|31|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|69|"Male"||"GRY"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|21|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|22|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|38|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|29|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|32|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2017 6:00:00 AM|"SPW"|41|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
12/26/2017 7:54:00 PM|"BLW"||"Male"||||"UNITED STATES"||"N"|"N"
1/3/2018 7:07:00 PM|"BLW"|29|"Male"||"BRO"|"BLU"|"ROMANIA"||"N"|"N"
1/6/2018 10:19:00 PM|"SPW"|18|"Male"||"BLK"|"BRO"|"MEXICO"||"N"|"N"
1/28/2018 8:43:00 PM|"BLW"|22|"Male"|"MED"|"BLK"|"BRO"|"COLOMBIA"|"IN TRAVEL"|"N"|"Y"
2/1/2018 11:30:00 PM|"SPW"|25|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
2/3/2018 2:30:00 AM|"SPW"|27|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
2/9/2018 9:45:00 AM|"SPW"|33|"Male"|"LGT"|"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
2/10/2018 6:47:00 PM|"SPW"|45|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
2/10/2018 8:45:00 PM|"SPW"|55|"Male"||"GRY"|"BLU"|"UNITED STATES"||"N"|"N"
2/10/2018 10:45:00 PM|"SPW"|27|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
2/11/2018 5:30:00 PM|"BLW"|43|"Male"|"DBR"|"BLK"|"BLK"|"MEXICO"||"N"|"Y"
2/13/2018 11:45:00 PM|"SPW"|39|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
2/16/2018 5:00:00 PM|"SPW"|37|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
2/17/2018 1:00:00 PM|"BLW"|38|"Male"||"BRO"|"BLU"|"CANADA"||"N"|"N"
2/17/2018 1:00:00 PM|"BLW"|38|"Male"|"LGT"|"BRO"|"BLU"|"CANADA"|"IN TRAVEL"|"N"|"N"
2/23/2018 12:20:00 PM|"SPW"|22|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
2/23/2018 12:20:00 PM|"SPW"|23|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
2/23/2018 4:06:00 PM|"SPW"|23|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
2/25/2018 1:33:00 PM|"BLW"|54|"Male"|"MED"|"GRY"|"BLU"|"UNITED STATES"|"IN TRAVEL"|"N"|"N"
2/25/2018 4:30:00 PM|"BLW"|42|"Unknown"||||"UNITED STATES"||"N"|"N"
